"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","8","19","0","1","22","0","0","0","2","0","0","0","0","0","0","2","0","0","0","1","1","2","0","0","0","0","0","1","0","0","0","2"
"〜1歳","2","26","26","1","3","117","1","0","1","12","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","3"
"1歳","15","35","52","3","7","341","1","1","10","18","1","0","1","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","27","13","33","3","25","302","3","1","11","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","21","17","10","4","34","244","3","0","34","2","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0"
"4歳","24","9","8","3","48","263","5","3","32","2","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","31","16","3","3","58","267","2","1","42","0","0","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"6歳","42","9","1","5","58","284","8","1","34","0","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","28","17","3","2","53","204","8","1","12","0","0","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","21","27","0","2","49","200","10","2","14","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","33","14","0","0","37","189","14","2","17","0","1","2","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"10〜14歳","120","106","2","2","80","472","28","0","12","0","0","0","1","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","67","73","0","0","6","121","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","35","116","0","0","30","415","0","0","2","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","32","123","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"40〜49歳","36","152","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","31","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","0","0","1","0","0","0","10"
"60〜69歳","15","105","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","15"
"70〜79歳","5","77","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","32","0","0","0","0","0","4","0","2","2","30"
"80歳以上","4","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","60","0","0","0","0","0","4","0","2","2","56"
"合計","589","1158","157","28","489","3441","87","12","221","45","2","8","10","6","0","17","2","0","4","0","12","11","137","0","0","1","0","0","10","1","6","5","129"
