"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","5","1","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","9","18","8","2","0","29","1","0","0","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","37","37","10","5","9","72","2","0","0","18","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"2歳","59","22","4","5","30","49","0","0","2","3","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","89","21","2","6","45","51","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","109","12","3","5","51","57","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"5歳","147","14","0","4","60","74","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","228","14","1","9","56","60","5","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","260","7","1","2","48","60","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","3","1","0","0","1"
"8歳","321","13","0","2","48","56","3","0","1","0","0","3","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"9歳","278","11","0","1","45","44","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","1","1","1","2","1","0","0","0"
"10〜14歳","978","64","0","1","76","109","10","0","1","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15〜19歳","228","59","1","0","3","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","82","97","0","1","12","65","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","112","97","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","62","110","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","30","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","8"
"60〜69歳","8","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","3","0","7"
"70〜79歳","3","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","3","0","16"
"80歳以上","3","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","0","0","0","0","0","1","0","6","1","17"
"合計","3044","849","31","43","484","763","36","0","11","29","3","10","4","1","0","4","0","0","0","0","0","15","71","0","0","3","1","1","12","3","13","1","58"
