"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","16","8","0","0","3","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","37","21","0","3","14","13","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"新宿区","43","33","0","5","7","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"文京","25","14","0","4","5","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"台東","30","18","0","4","7","33","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","51","38","0","3","3","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","52","33","0","0","17","36","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","54","25","0","0","8","30","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","50","14","0","0","0","20","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","95","61","0","12","16","74","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"世田谷","109","54","0","2","21","46","4","1","3","1","0","1","0","0","0","1","0","0","0","0","0","2","4","","","","","",""
"渋谷区","26","15","0","1","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","","","","","",""
"中野区","75","43","0","0","13","24","1","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","53","38","0","5","10","32","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","3","","","","","",""
"池袋","48","37","0","1","3","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","68","48","0","4","10","19","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","42","22","0","5","4","29","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","72","49","0","2","6","43","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","3","3","","","","","",""
"練馬区","100","56","0","5","12","35","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","88","70","0","12","17","38","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","87","55","0","0","6","20","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江戸川","114","58","0","5","15","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","115","61","1","7","25","43","0","1","1","2","0","0","0","0","0","3","0","0","0","0","0","1","8","","","","","",""
"町田市","70","40","0","2","11","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","46","52","0","1","3","16","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","61","37","0","1","9","15","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"多摩立川","115","60","0","5","20","38","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"多摩府中","177","81","0","13","41","108","4","1","3","1","0","1","0","0","0","1","0","0","0","0","0","5","9","","","","","",""
"多摩小平","136","68","0","25","37","101","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","3","8","","","","","",""
"島しょ","9","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","2081","1227","1","127","346","982","27","8","15","27","1","8","0","2","0","12","0","0","0","0","0","24","59","","","","","",""
