"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","37","2","0","18","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","33","38","6","0","163","17","1","0","39","1","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","104","34","27","12","449","55","2","2","73","1","1","1","3","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"2歳","92","9","18","18","316","51","4","3","9","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","103","2","14","27","239","71","2","8","1","0","0","10","0","0","0","0","0","0","1","0","1","2","1","0","0","0","0","1","0"
"4歳","114","0","9","60","219","75","2","11","2","0","1","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"5歳","119","2","7","77","212","51","2","19","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","114","1","8","56","178","37","2","17","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","95","0","4","54","156","28","2","12","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","81","0","4","31","128","18","1","6","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","61","0","1","25","100","8","1","3","0","1","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","187","0","5","69","327","26","2","5","0","1","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","103","0","1","10","117","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","201","0","5","40","527","3","0","5","0","1","2","3","1","0","0","3","0","0","1","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","7","0","0","0","0","0","7","0"
"70〜79歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","0","0","0","0","0","6","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"合計","2098","123","111","479","3149","442","21","94","125","5","4","62","10","0","0","27","1","4","5","0","2","31","1","0","0","0","0","30","0"
