"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","7","3","15","0","3","7","3","0","",""
"区南部","5","0","0","5","0","0","7","0","0","",""
"区西南部","6","1","0","3","0","1","5","1","0","",""
"区西部","52","32","26","34","1","3","44","1","1","",""
"区西北部","16","7","7","8","0","3","5","1","0","",""
"区東北部","7","1","0","3","0","0","2","1","0","",""
"区東部","17","5","4","13","0","2","2","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","4","0","0","0","0","0","10","6","0","",""
"北多摩北部","0","0","0","0","0","0","10","11","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","136","53","40","81","1","12","95","27","1","",""
