"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","15","0","0"
"1〜4歳","0","0","0","0","0","0","3","3","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","7","1","2","2","0","0","0","0","0"
"20〜24歳","55","13","19","32","3","0","2","0","0"
"25〜29歳","60","12","18","21","1","0","1","0","0"
"30〜34歳","41","17","20","16","2","0","0","0","0"
"35〜39歳","31","14","12","16","0","0","0","1","0"
"40〜44歳","14","8","10","11","0","0","4","0","0"
"45〜49歳","9","9","10","8","0","0","2","0","0"
"50〜54歳","11","3","4","5","0","0","2","0","0"
"55〜59歳","6","5","2","1","0","0","3","0","0"
"60〜64歳","2","1","0","1","0","0","2","0","0"
"65〜69歳","0","0","1","0","0","0","4","0","0"
"70歳以上","0","1","0","3","0","0","28","2","1"
"合計","236","84","98","116","6","0","72","7","1"
