"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","57","29","5","9","17","1","6","9","0","",""
"区南部","0","1","0","0","0","0","1","0","0","",""
"区西南部","1","0","0","0","0","0","4","0","0","",""
"区西部","20","11","12","4","1","0","11","3","0","",""
"区西北部","15","1","1","1","2","0","3","2","0","",""
"区東北部","2","0","1","2","0","0","0","0","0","",""
"区東部","4","2","0","0","1","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","3","2","0","3","0","3","0","0","",""
"北多摩西部","3","1","0","2","1","0","0","0","0","",""
"北多摩南部","4","3","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","118","51","21","20","25","1","31","15","0","",""
