"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","0","4","2","0","1","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"みなと","3","3","2","6","41","8","4","0","2","1","0","5","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","1","1","0","5","24","1","0","0","0","0","0","0","0","0","0","1","0","0","5","0","","","","","",""
"文京","2","1","1","4","22","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","3","3","1","4","43","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","2","0","5","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","1","0","12","52","5","2","2","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"品川区","22","0","0","5","57","2","1","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"目黒区","3","0","0","0","16","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","26","8","10","16","92","10","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","14","1","0","6","86","8","2","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","3","1","2","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","4","1","1","7","25","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","14","0","1","2","59","5","0","5","2","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","2","0","0","1","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","10","1","1","5","33","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","0","5","9","26","3","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","10","2","1","1","18","1","0","0","0","0","0","0","1","0","0","3","0","0","0","0","","","","","",""
"練馬区","9","0","0","13","55","9","0","0","4","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"足立","12","1","7","14","39","5","1","2","0","0","0","0","0","0","0","3","0","0","0","0","","","","","",""
"葛飾区","9","0","0","5","41","2","0","4","2","0","0","3","0","0","0","0","0","0","6","0","","","","","",""
"江戸川","12","3","3","32","58","7","0","14","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","17","1","2","20","74","16","3","6","3","1","0","2","1","0","0","2","0","0","0","0","","","","","",""
"町田市","14","1","1","10","122","10","0","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","18","4","1","2","46","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","0","2","3","28","4","0","1","2","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","0","1","1","17","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","17","7","1","12","67","10","0","3","0","0","0","0","0","0","1","1","0","1","0","0","","","","","",""
"多摩小平","39","18","2","15","55","22","1","5","1","0","0","1","0","0","0","4","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"合計","319","64","45","218","1260","165","15","51","36","3","2","22","5","1","1","22","0","1","11","0","","","","","",""
