"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","7","69","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","7","4","116","3","0","0","4","0","2","0","2","3","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"みなと","6","14","219","5","2","4","14","0","2","1","1","1","0","2","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"新宿区","2","18","146","3","0","3","16","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","2","","","","","","",""
"文京","5","20","282","2","0","5","7","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","4","8","219","2","0","2","27","0","7","3","1","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","4","16","90","1","0","2","3","0","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","15","22","422","11","0","5","50","4","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","17","192","5","3","2","13","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","6","14","167","4","1","3","10","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","38","410","14","2","17","47","0","1","2","0","4","0","0","0","0","2","0","0","0","0","0","1","1","","","","","","",""
"世田谷","8","38","677","16","1","9","22","2","2","1","2","16","0","1","0","0","3","0","0","0","0","0","1","3","","","","","","",""
"渋谷区","4","28","136","3","0","0","8","1","0","0","2","3","0","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"中野区","2","25","449","2","0","17","16","0","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","10","31","284","6","1","8","21","0","0","0","3","4","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"池袋","6","12","215","7","0","2","5","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北区","9","22","298","11","0","18","20","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","9","7","244","11","3","2","25","0","3","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","7","42","318","4","0","4","15","0","0","1","1","6","0","0","0","0","7","0","0","0","0","0","0","1","","","","","","",""
"練馬区","8","50","441","7","2","10","43","0","1","0","2","9","0","3","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","7","44","505","17","7","9","30","0","2","2","5","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","22","287","0","0","7","25","0","0","1","0","7","0","2","0","0","0","0","0","2","0","0","0","6","","","","","","",""
"江戸川","5","44","527","11","6","16","27","1","2","3","2","8","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","8","45","1047","8","0","15","38","2","4","7","0","16","1","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","1","25","763","8","0","36","60","4","6","4","1","13","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","24","192","0","0","7","8","2","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","4","34","414","4","0","6","28","2","2","2","2","8","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","4","54","448","5","0","23","23","0","5","0","0","7","0","3","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","12","79","1091","26","2","26","54","1","5","2","5","21","0","4","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"多摩小平","12","57","881","10","2","20","65","3","14","3","7","6","0","4","1","0","2","0","0","2","0","0","1","7","","","","","","",""
"島しょ","0","5","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","172","866","11571","206","32","278","727","23","78","34","45","168","4","32","1","0","25","0","1","5","0","0","4","37","","","","","","",""
