"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","2","5","0","0","5","0","8","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","1","7","3","0","19","0","39","1","7","2","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"1歳","5","3","12","4","0","50","2","205","6","12","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","3","0","6","4","37","0","174","10","7","2","0","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","5","1","2","4","11","37","0","172","17","2","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","7","2","2","3","37","30","2","170","27","0","5","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","9","0","0","1","26","29","2","140","25","0","7","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","9","1","0","3","40","34","1","95","25","0","5","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","7","2","0","1","36","15","5","100","15","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","10","4","0","2","29","22","2","55","15","0","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","0","0","19","16","1","46","6","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","34","24","0","2","59","48","15","63","8","0","1","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","23","11","0","0","6","10","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","15","28","0","1","11","23","1","7","1","0","1","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","32","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","8","38","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"60〜69歳","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"70〜79歳","6","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","12","0","0","0","0","0","0","0","1","0","11"
"80歳以上","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0","0","0","0","0","1","0","0","0","16"
"合計","172","236","28","30","278","375","31","1276","156","29","43","4","7","0","0","11","2","2","55","0","0","2","33","0","0","0","0","0","2","0","1","1","31"
