"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","1","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","11","2","2","0","1","0","2","0","0"
"20〜24歳","47","5","17","18","6","0","1","0","0"
"25〜29歳","57","15","21","14","2","0","1","0","0"
"30〜34歳","46","13","19","15","0","0","2","0","0"
"35〜39歳","32","10","12","14","0","0","1","0","0"
"40〜44歳","19","10","8","8","1","0","3","0","0"
"45〜49歳","9","3","6","6","0","0","2","0","0"
"50〜54歳","8","7","6","3","0","0","1","0","0"
"55〜59歳","4","5","4","1","0","0","1","0","0"
"60〜64歳","5","1","3","4","0","0","4","0","0"
"65〜69歳","2","0","1","2","0","0","5","0","0"
"70歳以上","2","1","0","1","0","0","31","1","0"
"合計","242","72","99","86","10","0","67","2","0"
