"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","185","1","8","31","165","11","1","0","8","1","1","1","1","0","0","3","0","0","0","0","0","2","","","","","",""
"区南部","174","6","3","34","149","5","1","2","4","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","314","4","4","30","132","10","3","3","4","0","0","1","0","0","0","3","0","0","0","0","0","8","","","","","",""
"区西部","222","10","12","36","128","9","1","2","4","0","0","1","0","4","0","4","0","0","1","0","0","1","","","","","",""
"区西北部","303","4","8","43","160","4","2","1","8","0","1","2","1","2","0","0","0","0","0","0","0","3","","","","","",""
"区東北部","293","5","5","27","152","8","11","5","6","0","1","2","0","0","0","3","0","0","0","0","0","2","","","","","",""
"区東部","266","4","12","37","160","3","6","1","7","1","1","1","1","0","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","138","1","0","8","30","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","347","4","4","86","206","10","7","4","7","0","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","133","1","3","21","67","3","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","335","2","7","61","117","9","6","1","5","0","0","1","1","1","0","2","1","0","1","0","0","2","","","","","",""
"北多摩北部","177","3","12","36","119","8","2","2","4","0","1","0","1","0","0","2","0","0","0","0","0","1","","","","","",""
"島しょ","30","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2917","45","78","458","1587","80","41","22","61","2","6","14","8","7","0","20","1","0","2","0","0","21","","","","","",""
