"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","28","1","1","12","0","1","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","66","6","7","78","2","25","3","42","87","0","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","109","25","25","133","1","99","5","79","293","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","29","24","32","136","2","68","13","20","223","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","7","23","52","104","9","37","28","10","118","5","4","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","1"
"4歳","1","4","9","66","104","3","28","40","6","93","8","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","1","2","11","53","102","10","17","37","1","73","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","9","60","80","5","12","28","0","42","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","5","44","61","15","9","17","0","11","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","31","50","1","4","19","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","21","38","6","3","5","0","6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","34","75","6","4","8","0","11","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","16","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","6","30","115","1","1","4","0","3","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","245","126","456","1104","61","308","207","159","978","28","36","2","0","34","1","1","2","0","0","2","2","1","1","0","1","0","1"
