"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","3","0","0","5","14","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","2","0","5","13","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","14","4","2","5","18","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","2","0","0","4","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","1","0","10","16","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","0","3","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","6","1","0","8","34","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","6","2","1","6","19","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","1","1","0","6","19","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","2","0","17","42","3","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"世田谷","12","1","0","16","53","3","0","5","5","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","6","0","0","2","9","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","4","0","0","9","17","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","0","0","10","15","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","6","0","0","4","20","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","3","0","6","12","0","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","11","0","0","3","13","1","0","2","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","9","0","0","18","36","2","0","2","4","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","12","2","2","8","30","2","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","0","0","2","32","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","14","0","4","7","27","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","18","3","1","14","47","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","14","0","0","14","29","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","0","0","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","0","1","7","18","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","10","1","0","16","13","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"多摩府中","13","1","1","19","36","3","1","2","2","0","1","0","0","0","0","0","0","0","1","0","2","","","","","",""
"多摩小平","13","2","1","31","37","4","0","3","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","27","13","262","640","44","8","29","60","4","10","1","3","0","9","0","1","2","2","0","5","","","","","",""
