"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","18","1","1","15","2","3","0","5","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","30","1","0","83","14","14","4","57","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","41","13","4","155","44","72","8","79","1","12","1","9","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","6","9","14","115","57","43","2","5","0","4","5","5","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","0","2","4","38","93","52","36","6","4","0","6","11","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","0","1","3","39","100","46","34","7","1","0","1","7","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","56","77","34","12","10","0","0","1","13","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","57","64","33","13","7","0","0","1","9","1","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0"
"7歳","1","0","3","58","49","15","8","8","0","0","0","14","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"8歳","1","0","1","45","29","8","1","4","0","0","2","6","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","2","0","2","22","40","4","5","5","0","1","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","37","85","3","4","1","0","0","1","5","1","0","1","1","0","2","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","3","18","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","15","114","0","2","0","0","2","2","1","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","98","42","389","1037","312","248","62","151","7","32","73","24","5","2","14","0","6","39","0","0","0","0","0","0","0","0","0"
