"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","4","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","23","2","0","10","11","13","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","38","6","0","13","16","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","50","3","0","6","5","11","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","",""
"文京","53","1","0","10","8","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","39","5","0","3","14","19","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","71","13","0","9","3","5","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","3","1","","","","","",""
"江東区","79","10","0","11","23","35","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","56","5","2","6","24","13","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","35","3","0","4","13","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","131","13","0","25","34","66","1","3","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","145","24","2","21","44","51","1","6","1","0","1","0","0","0","0","4","0","0","0","0","0","5","3","","","","","",""
"渋谷区","29","4","0","7","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","139","9","2","6","26","23","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","118","7","2","9","8","33","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","79","8","0","2","6","6","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"北区","112","7","0","14","11","30","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","129","9","0","19","16","20","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","132","18","0","16","18","26","2","3","2","0","0","0","0","0","0","1","0","0","0","0","0","1","2","","","","","",""
"練馬区","139","19","0","35","17","45","2","1","0","2","2","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","143","14","0","28","29","45","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","131","8","0","6","15","27","0","3","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","189","16","0","61","38","47","1","6","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","219","17","0","35","37","52","2","17","0","0","1","0","0","0","0","5","0","0","0","0","0","0","8","","","","","",""
"町田市","127","11","0","5","20","32","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","93","8","1","2","12","15","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","148","8","0","10","14","10","0","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","200","25","0","13","31","23","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"多摩府中","344","27","0","44","73","50","3","4","1","1","0","2","0","1","0","0","0","0","0","0","0","4","9","","","","","",""
"多摩小平","283","23","0","45","72","62","0","5","0","2","2","0","0","0","0","2","0","0","0","0","0","6","1","","","","","",""
"島しょ","80","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3569","328","9","475","648","788","19","74","6","24","10","5","3","1","0","30","1","0","0","0","0","19","33","","","","","",""
