"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","2","2","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","1"
"15〜19歳","20","0","1","5","0","0","0","0","0"
"20〜24歳","43","11","9","7","10","0","1","0","0"
"25〜29歳","30","12","7","2","7","0","3","0","0"
"30〜34歳","21","6","2","7","2","0","2","0","0"
"35〜39歳","3","2","0","1","5","0","2","0","0"
"40〜44歳","5","1","1","1","1","0","0","1","1"
"45〜49歳","0","1","0","1","2","0","0","0","0"
"50〜54歳","0","0","0","0","3","0","2","0","0"
"55〜59歳","0","0","1","1","4","0","4","0","0"
"60〜64歳","0","2","1","0","1","0","5","0","1"
"65〜69歳","0","0","0","0","0","0","1","1","0"
"70歳以上","0","0","0","0","0","0","17","3","1"
"合計","122","35","22","25","35","0","44","7","4"
