"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","2","0","0","1","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","3","7","0","0","19","3","0","0","19","0","0","0","0","0","3","1","0","0","1","0","0","0","0"
"1歳","6","8","3","3","43","15","4","3","24","0","0","1","0","1","1","1","0","0","0","0","0","0","0"
"2歳","7","1","4","6","34","18","2","3","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"3歳","11","1","5","6","34","13","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","15","4","2","19","32","23","0","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"5歳","15","0","2","24","26","8","1","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","9","1","1","18","24","5","1","5","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"7歳","25","0","0","16","18","6","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","15","0","1","12","19","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","7","12","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","27","0","1","9","44","5","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","24","2","2","18","125","4","0","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0"
"30〜39歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","247","26","21","138","447","106","8","46","44","1","0","2","0","13","11","2","0","4","1","0","1","0","0"
