"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","35","2","1","8","36","4","99","6","2","4","1","2","0","0","0","0","1","2","0","0","1","4","","","","","",""
"区南部","3","25","1","3","10","35","1","104","5","1","2","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区西南部","19","31","2","0","14","24","1","108","12","2","15","1","2","0","0","1","0","1","3","0","0","2","2","","","","","",""
"区西部","23","34","1","4","23","29","2","103","7","1","2","0","0","0","0","0","0","0","18","0","0","1","3","","","","","",""
"区西北部","19","73","4","3","23","26","2","188","14","4","8","0","1","0","0","3","0","0","2","0","0","0","3","","","","","",""
"区東北部","26","39","1","4","16","25","3","116","8","4","3","2","1","1","0","1","0","2","3","0","0","1","3","","","","","",""
"区東部","18","23","3","2","17","28","2","168","8","2","2","0","1","0","1","1","0","0","7","0","0","1","4","","","","","",""
"西多摩","2","18","0","0","2","2","0","26","1","0","0","1","0","0","0","0","0","0","4","0","0","0","4","","","","","",""
"南多摩","10","52","3","1","14","41","3","226","20","4","8","3","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"北多摩西部","7","18","1","2","9","7","2","60","9","1","5","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","22","24","2","2","17","18","1","145","11","1","3","1","1","0","0","0","0","0","5","1","0","1","4","","","","","",""
"北多摩北部","6","24","2","1","27","24","0","138","9","2","1","0","1","0","0","0","0","0","7","0","0","0","6","","","","","",""
"島しょ","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","163","398","22","23","180","295","21","1482","110","24","53","9","9","1","1","7","0","4","51","1","0","9","38","","","","","",""
