"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","4","0","0","53","2","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","12","8","6","311","10","0","1","72","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","18","14","30","13","557","26","9","0","79","0","0","1","10","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","31","2","11","29","364","48","2","2","15","1","1","7","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","55","2","16","55","356","49","2","3","1","1","0","7","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"4歳","71","1","3","66","310","36","1","4","0","1","0","7","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","70","0","5","82","267","20","4","3","0","0","0","12","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","59","0","2","74","175","20","2","3","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","57","0","2","83","169","11","2","7","0","1","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","26","0","0","55","145","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","30","0","0","43","103","5","0","1","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"10〜14歳","124","0","0","78","195","4","0","3","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","60","0","0","3","28","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","68","0","1","26","246","1","0","0","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","2","1","0","0","0","0","1","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"合計","809","35","78","613","3279","235","22","27","169","5","4","50","24","3","1","25","1","1","17","1","7","1","0","0","0","0","6","0"
