"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","34","4","5","20","1","8","1","1","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","1","0","0","0","0","0","10","3","0","",""
"区西部","37","11","13","4","1","0","13","2","3","",""
"区西北部","17","2","0","3","3","0","3","0","0","",""
"区東北部","3","0","0","1","0","0","0","0","0","",""
"区東部","1","3","4","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","4","4","1","0","3","0","3","0","0","",""
"北多摩西部","6","1","0","3","1","1","0","0","0","",""
"北多摩南部","6","4","2","2","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","107","59","24","18","28","3","39","6","4","",""
