"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","6","18","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","45","22","10","6","182","3","2","0","22","0","0","0","3","1","0","1","0","0","0","0","0","2","2","0","2","0","2","0","2"
"1歳","134","31","32","40","543","8","31","2","68","0","3","0","4","3","0","1","0","0","0","0","0","3","1","0","2","0","1","1","2"
"2歳","166","16","31","54","417","7","26","2","15","0","1","0","1","0","0","2","0","0","0","0","0","4","0","0","1","1","0","3","1"
"3歳","214","11","29","91","311","8","6","4","5","0","1","1","0","2","0","3","0","0","0","0","0","2","1","0","1","0","0","1","1"
"4歳","285","2","26","140","287","18","12","3","1","0","1","0","0","1","0","1","0","0","0","0","0","5","2","0","5","0","4","0","5"
"5歳","357","1","19","127","248","17","8","5","1","0","2","2","0","1","0","0","0","0","0","0","0","3","0","0","1","0","1","2","1"
"6歳","426","2","17","115","176","30","4","8","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","581","0","6","104","158","23","1","3","1","1","0","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","479","0","5","85","137","8","4","4","0","0","1","2","1","0","0","0","0","0","1","0","0","2","0","0","1","0","0","1","1"
"9歳","402","0","3","56","116","10","1","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1265","0","1","108","304","12","2","0","0","0","0","2","0","0","0","2","0","0","0","0","0","4","1","0","1","0","1","3","1"
"15〜19歳","217","0","1","11","71","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","185","0","4","37","365","1","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","1","0","4","2"
"80歳以上","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","5","1"
"合計","5821","103","184","974","3324","145","97","33","115","2","10","16","10","9","0","32","1","0","2","0","0","41","7","0","17","2","9","24","17"
