"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","59","7","6","26","55","0","101","2","3","6","0","0","0","0","0","0","1","0","0","0","0","11","","","","","",""
"区南部","0","42","15","9","35","66","1","75","3","1","15","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区西南部","5","73","12","3","46","57","4","40","13","3","21","1","2","0","0","1","1","0","4","0","1","0","10","","","","","",""
"区西部","2","74","5","7","38","39","5","32","2","9","9","1","0","0","0","0","0","0","1","0","0","0","6","","","","","",""
"区西北部","6","130","13","7","49","85","2","48","7","5","23","2","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","5","96","8","15","55","73","0","71","2","7","25","1","0","1","0","0","0","0","1","0","0","0","1","","","","","",""
"区東部","9","94","2","5","42","57","5","145","3","6","38","1","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"西多摩","0","23","2","1","11","11","1","13","2","0","1","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","1","109","3","10","58","82","5","109","2","3","30","5","1","1","0","2","0","0","0","0","0","0","9","","","","","",""
"北多摩西部","2","46","1","2","14","18","0","53","0","2","3","2","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"北多摩南部","3","74","6","4","56","59","6","70","19","5","13","4","5","0","0","2","0","0","3","0","0","0","8","","","","","",""
"北多摩北部","0","65","5","14","56","61","2","88","0","4","8","1","0","0","0","0","0","0","0","0","0","1","10","","","","","",""
"島しょ","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","42","889","83","83","486","663","31","845","55","48","192","18","10","2","0","6","1","1","10","0","1","1","74","","","","","",""
