"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","7","0"
"1〜4歳","0","0","0","0","0","0","7","7","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","2","0","0","0","0","0","0","0","0"
"20〜24歳","18","2","1","11","0","0","0","0","0"
"25〜29歳","21","5","9","22","0","2","0","0","0"
"30〜34歳","20","12","6","8","0","0","0","0","0"
"35〜39歳","18","11","4","14","0","3","1","0","0"
"40〜44歳","11","9","6","6","0","2","0","0","0"
"45〜49歳","9","4","2","4","0","0","1","0","0"
"50〜54歳","3","8","2","4","0","0","3","0","0"
"55〜59歳","8","4","0","4","0","1","6","0","0"
"60〜64歳","4","3","1","0","0","0","5","0","0"
"65〜69歳","1","2","1","0","0","0","0","2","1"
"70歳以上","0","1","0","1","0","0","27","2","0"
"合計","115","61","32","74","0","8","55","19","1"
