"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","3","0","0","5","0","0","0","2","0","1","0","2","0","0","0","0","0","0","0"
"〜1歳","4","2","1","0","22","2","11","1","15","0","6","0","3","0","0","0","0","0","0","0"
"1歳","7","4","1","0","36","5","25","0","17","0","43","4","3","1","0","0","0","0","0","0"
"2歳","18","3","0","0","22","6","22","4","2","0","15","2","2","0","0","0","0","0","0","0"
"3歳","17","3","0","2","15","6","18","3","0","1","12","6","0","0","0","0","0","0","0","0"
"4歳","15","0","1","4","13","3","13","4","0","0","12","6","1","0","0","0","0","0","0","0"
"5歳","34","0","1","6","14","2","8","0","0","1","1","11","0","0","0","0","0","0","0","0"
"6歳","34","0","0","4","10","1","5","2","0","0","2","5","0","0","0","0","0","0","0","0"
"7歳","30","0","1","2","18","0","0","0","0","0","5","3","1","0","0","0","0","0","0","0"
"8歳","27","0","0","1","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","39","0","0","1","9","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0"
"10〜14歳","172","0","0","6","39","1","0","0","0","1","0","6","0","0","0","1","0","0","0","0"
"15〜19歳","76","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","50","0","0","2","17","0","0","0","0","1","1","3","0","0","0","5","0","0","0","0"
"30〜39歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","583","15","5","29","229","26","102","17","36","4","99","49","12","1","0","11","0","0","0","0"
