"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","4","3","0","22","4","85","4","8","0","45","7","1","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","5","3","6","26","5","82","2","8","0","27","3","0","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","1","2","4","3","19","3","93","3","5","0","65","3","1","0","0","2","0","1","0","0","0","","","","","",""
"区西部","0","7","1","6","30","8","93","5","3","0","40","3","0","0","0","3","0","0","1","0","0","","","","","",""
"区西北部","0","1","1","4","19","3","46","1","7","0","59","6","3","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","3","1","13","38","4","60","5","6","0","82","1","1","0","0","1","0","0","5","0","0","","","","","",""
"区東部","0","5","10","11","50","5","90","0","8","1","80","7","1","0","0","4","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","0","4","2","42","2","0","0","17","0","0","0","0","0","0","0","2","0","0","","","","","",""
"南多摩","2","3","12","11","51","10","212","15","9","0","88","9","2","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","2","1","12","1","51","2","4","1","14","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","13","9","14","4","141","4","5","1","30","3","1","0","0","0","0","0","2","0","0","","","","","",""
"北多摩北部","0","3","5","7","27","1","90","2","5","1","63","3","0","3","0","0","0","0","5","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","33","57","71","312","50","1097","45","68","4","610","45","10","3","0","16","1","1","15","0","0","","","","","",""
