"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","9","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","3","0","0","45","9","2","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","34","0","5","0","116","17","4","0","18","0","0","2","0","10","3","0","0","0","0","0","0","0","0"
"2歳","44","0","2","8","89","16","0","1","4","0","0","0","0","16","1","0","0","1","0","0","0","0","0"
"3歳","41","0","3","11","70","26","1","4","0","0","0","0","0","17","0","0","0","0","0","0","1","0","0"
"4歳","35","0","3","11","83","23","1","4","0","0","1","1","0","18","0","0","0","0","0","0","0","0","0"
"5歳","26","0","1","12","36","20","1","3","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0"
"6歳","28","0","0","13","36","13","0","3","0","0","0","0","0","11","0","0","0","0","0","0","2","0","0"
"7歳","14","2","0","8","27","6","0","2","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"8歳","24","1","0","2","19","4","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0"
"9歳","11","1","0","7","17","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10〜14歳","50","0","0","7","34","3","0","4","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"15〜19歳","19","0","0","1","14","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"20〜29歳","65","3","0","6","101","2","0","0","0","0","0","0","0","8","0","0","0","2","0","0","0","0","0"
"30〜39歳","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","588","10","14","86","696","143","9","21","57","0","1","3","0","148","5","0","0","19","1","0","3","0","0"
