"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","6","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","1","3","31","1","0","0","9","0","0","0","1","1","0","0","0","0","0","0"
"1歳","6","15","2","6","105","23","2","0","23","0","2","4","1","1","2","0","0","0","1","0"
"2歳","6","6","1","9","82","18","1","0","1","0","1","4","1","0","0","0","0","0","1","0"
"3歳","12","3","1","7","47","10","1","0","1","0","0","5","0","0","0","0","0","0","0","0"
"4歳","12","1","1","11","60","10","0","0","0","0","1","8","0","0","0","0","0","0","0","0"
"5歳","10","0","1","25","79","9","0","6","0","0","0","8","1","0","0","0","0","0","2","0"
"6歳","18","1","1","13","54","11","0","4","0","0","0","9","0","0","0","0","0","0","1","0"
"7歳","14","0","1","17","48","2","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","7","0","0","14","54","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0"
"9歳","11","0","0","7","38","3","0","0","0","0","0","1","1","0","0","0","0","0","2","0"
"10〜14歳","36","1","1","15","87","2","0","2","0","1","0","4","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","0","2","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"20〜29歳","20","0","1","6","178","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0"
"30〜39歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","204","39","11","135","894","91","5","14","35","3","6","55","6","2","2","3","1","0","7","0"
