"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","3","11","25","2","3","1","1","0","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","0","5","12","1","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","3","5","13","19","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","0","8","5","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","3","13","21","1","3","7","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","2","1","6","1","5","2","7","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","6","20","63","0","2","1","4","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","1","7","6","30","3","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","1","0","7","23","3","6","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","6","11","19","64","3","3","6","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","1","3","31","53","3","4","5","1","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","13","0","0","1","3","0","0","0","0","0","2","0","0","1","0","0","0","","","","","",""
"中野区","0","0","2","11","16","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","6","7","28","5","2","1","2","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","3","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","9","18","0","2","7","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","2","3","9","19","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","2","7","10","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","9","23","35","5","0","22","5","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","8","6","46","0","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","1","1","11","32","1","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","1","3","20","39","0","1","0","3","7","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","5","23","74","2","1","6","3","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","0","4","33","33","3","0","3","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","4","12","31","0","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","5","8","15","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","14","47","6","1","7","7","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","2","5","39","65","9","1","13","4","1","4","1","0","2","1","0","0","0","0","0","0","","","","","",""
"多摩小平","3","0","7","52","63","6","1","8","5","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","22","108","422","916","63","45","108","86","30","12","13","3","2","11","0","0","1","0","0","0","","","","","",""
