"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","1","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","2","2","0"
"中央区","7","0","0","2","4","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","14","6","2","1","36","5","0","1","2","1","0","3","0","0","0","0","0","0","0","0","7","6","0","1","1","0"
"新宿区","23","8","5","4","38","1","0","1","1","0","0","0","1","0","0","5","0","0","3","0","9","6","2","2","2","0"
"文京","4","0","0","2","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","1","1","0"
"台東","2","2","5","3","39","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","18","4","0","2","17","5","0","2","1","0","0","1","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","23","2","0","6","58","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0","9","4","1","0","0","0"
"品川区","19","0","1","8","38","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","2","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","19","10","11","20","84","5","4","2","2","0","1","2","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","19","3","1","3","61","6","0","1","0","0","0","7","0","0","0","1","0","0","0","0","16","8","2","1","2","0"
"渋谷区","8","0","0","2","16","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","18","0","1","8","51","4","1","0","2","0","0","0","0","0","0","2","0","0","0","0","9","6","1","1","1","0"
"杉並","13","0","0","4","32","3","0","5","2","0","0","0","0","0","0","0","0","0","0","0","9","5","0","1","1","0"
"池袋","10","2","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","14","0","1","0","36","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","0","0","1","1","17","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","11","0","2","2","29","1","2","6","1","0","0","1","0","0","0","1","0","0","0","0","12","6","2","1","1","0"
"練馬区","24","1","0","15","29","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","13","6","2","0","0","0"
"足立","20","4","7","19","29","4","3","3","5","1","0","0","0","0","0","3","0","0","0","0","9","5","2","0","0","0"
"葛飾区","23","0","1","2","32","2","1","7","4","0","0","1","1","1","0","0","0","0","4","1","9","4","1","1","1","0"
"江戸川","65","5","6","23","49","6","0","4","3","0","0","2","0","0","0","0","0","0","0","0","11","4","2","0","0","0"
"八王子市","33","5","3","10","54","17","0","2","0","3","1","3","1","1","0","2","0","0","0","0","10","4","2","1","1","0"
"町田市","35","1","1","14","124","14","1","2","1","0","0","1","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","30","3","1","4","39","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","20","3","0","6","35","2","0","2","0","0","1","2","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"多摩立川","23","0","1","2","28","12","0","2","0","0","0","3","0","0","0","4","0","0","0","0","13","6","2","1","1","0"
"多摩府中","33","14","3","6","33","13","0","4","2","0","0","1","0","0","0","0","0","0","0","0","20","10","3","2","3","0"
"多摩小平","40","24","9","17","66","13","0","5","5","0","0","2","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","576","98","65","186","1124","160","12","55","37","6","3","36","3","2","0","23","0","0","7","1","276","147","37","23","25","0"
