"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","46","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"中央区","0","2","106","0","3","3","21","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","4","209","1","1","11","20","3","2","0","3","6","0","1","0","0","0","0","0","0","1","0","1","0","","","","","","",""
"新宿区","2","8","167","0","1","10","10","5","0","0","2","0","1","0","0","0","1","0","0","1","0","0","0","2","","","","","","",""
"文京","0","3","282","1","1","13","13","14","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1","","","","","","",""
"台東","1","5","214","0","1","7","27","1","2","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","11","68","0","0","1","8","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"江東区","3","10","418","2","4","14","41","3","2","1","4","1","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","3","175","0","0","5","22","1","4","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","1","141","0","4","9","15","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","15","383","1","9","24","61","8","19","2","4","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","2","9","605","0","5","21","41","6","4","4","1","6","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","0","8","108","0","1","1","4","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"中野区","1","12","472","0","0","21","21","6","4","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","13","283","0","4","4","30","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"池袋","3","3","235","0","1","7","9","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北区","0","9","289","0","1","23","23","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","7","235","2","3","8","24","1","1","3","0","3","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","16","308","0","0","7","16","4","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"練馬区","1","16","460","0","4","30","38","6","0","5","2","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","4","13","573","1","9","13","35","0","0","4","4","0","3","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","3","6","297","0","1","11","40","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江戸川","0","15","481","0","4","14","24","2","1","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","10","964","2","3","23","58","3","4","10","5","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","3","4","867","0","0","42","73","15","3","7","5","14","1","1","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","5","149","0","1","8","17","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","2","4","384","3","2","8","29","2","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","4","10","406","1","1","48","26","18","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","3","15","898","0","1","53","58","11","3","5","2","3","0","1","0","0","0","0","0","1","0","0","0","5","","","","","","",""
"多摩小平","3","12","675","0","8","34","69","4","0","7","4","3","2","1","0","0","1","0","1","3","0","0","0","1","","","","","","",""
"島しょ","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"合計","42","251","10911","15","73","476","876","134","55","72","48","60","15","19","2","0","11","0","2","6","1","1","2","20","","","","","","",""
