"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","0","6","8","30","8","0","2","2","0","1","0","1","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","5","2","2","25","89","9","0","9","5","0","1","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","0","6","44","18","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区西部","18","0","1","11","66","8","0","2","2","0","0","0","0","5","0","0","0","1","0","0","3","0","0","","","","","",""
"区西北部","8","0","0","13","44","8","0","3","5","0","0","0","0","7","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","11","0","1","4","15","8","0","2","5","0","0","0","0","8","2","0","0","0","0","0","0","0","0","","","","","",""
"区東部","9","0","6","23","31","5","0","6","6","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","1","0","4","4","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","1","3","14","35","9","0","1","4","0","0","1","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","0","1","9","27","7","0","1","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","9","1","2","4","25","5","0","2","4","0","0","4","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","79","4","23","120","413","94","0","33","44","0","2","5","1","50","3","1","0","2","0","0","4","0","0","","","","","",""
