"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","4","4","12","22","1","14","1","2","0","50","3","1","3","0","2","0","0","3","0","0","0","","","","","",""
"区南部","0","5","5","11","50","4","9","3","5","0","70","8","1","2","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","3","2","43","47","5","5","1","7","0","48","5","1","0","0","3","0","2","1","0","0","0","","","","","",""
"区西部","0","2","2","27","47","4","3","4","4","0","48","4","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","1","3","4","32","39","4","11","3","8","0","65","8","3","0","0","5","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","3","15","40","8","17","2","10","0","65","12","2","1","0","2","0","0","2","0","0","0","","","","","",""
"区東部","1","1","6","28","55","2","14","2","3","0","84","13","2","0","0","3","0","0","2","0","0","0","","","","","",""
"西多摩","0","0","3","1","8","1","1","0","1","0","12","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","3","34","83","11","11","3","6","0","71","32","4","0","0","2","0","0","1","0","0","0","","","","","",""
"北多摩西部","0","2","1","15","17","3","6","1","3","0","22","6","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","3","24","40","4","4","4","6","2","35","11","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","5","11","28","2","8","1","4","0","54","3","1","1","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","23","41","254","476","49","103","25","59","2","624","106","21","7","0","21","0","2","11","0","0","0","","","","","",""
