"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","245","2","4","3","17","1","3","0","6","0","4","4","0","0","0","0","0","0","0","0","","","","","",""
"区南部","282","2","1","2","33","4","6","0","1","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","325","0","0","8","7","3","9","1","6","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"区西部","322","1","0","4","22","4","1","1","3","0","0","1","3","0","0","3","0","0","0","0","","","","","",""
"区西北部","411","0","0","0","14","5","0","0","7","0","1","2","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","379","0","0","1","8","5","6","3","6","0","0","9","3","0","1","1","0","0","1","1","","","","","",""
"区東部","343","0","0","5","15","4","4","0","5","0","3","5","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","98","0","1","0","8","0","1","0","1","0","0","9","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","682","0","0","34","22","10","3","1","5","1","3","20","2","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","156","0","0","0","6","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","244","0","0","1","0","1","0","0","4","0","0","4","0","0","0","1","0","0","2","0","","","","","",""
"北多摩北部","294","1","0","6","11","4","4","0","2","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3784","6","6","65","163","42","38","6","46","1","12","65","12","0","1","10","0","0","3","1","","","","","",""
