"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","99","3","1","1","10","2","1","0","5","0","2","1","0","0","0","1","0","0","0","0","","","","","",""
"区南部","114","1","1","3","17","2","3","1","8","1","3","4","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","127","0","0","1","15","1","3","1","5","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西部","155","0","0","5","23","3","1","0","2","0","4","4","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","128","1","0","1","10","1","2","0","5","0","1","3","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","102","0","0","1","10","6","2","1","7","0","4","2","1","0","1","2","1","0","6","0","","","","","",""
"区東部","144","1","0","6","19","3","8","2","5","0","5","1","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","32","0","1","0","3","1","0","0","1","1","1","7","0","0","0","1","0","0","1","0","","","","","",""
"南多摩","167","1","0","11","27","2","2","3","8","0","3","13","1","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","48","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","87","1","0","0","1","1","2","0","5","0","0","4","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","118","1","1","5","9","4","2","1","5","1","0","6","1","0","0","2","0","0","0","0","","","","","",""
"島しょ","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1326","9","4","34","147","28","28","9","57","4","23","46","6","1","1","10","2","0","7","0","","","","","",""
