"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","1","0","19","3","3","0","2","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","21","5","7","94","3","42","0","47","0","125","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","51","13","22","195","6","91","1","72","0","428","13","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","9","9","44","119","4","57","2","16","0","323","8","6","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","0","3","8","46","100","9","22","3","6","0","192","11","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","13","48","99","11","19","14","0","1","110","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","11","60","91","15","12","12","2","0","86","35","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","4","48","57","6","7","6","0","0","30","30","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","38","55","13","4","3","0","1","14","34","1","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","0","1","3","16","48","5","1","3","0","1","13","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","19","27","2","1","3","0","0","8","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","40","106","7","1","1","0","2","10","24","1","1","0","1","1","0","6","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","4","21","1","0","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","36","111","1","3","0","0","2","9","9","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","93","78","428","1142","86","263","48","145","7","1358","236","29","3","0","21","2","2","23","0","0","0","0","0","0","0","0","0","0"
