"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","8","2","0","1","6","0","13","0","0","0","0","0","0","0","0","0","0","7","0","0","0","3","4","3","0","2","2","2"
"中央区","8","3","0","0","0","7","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","10","13","0","0","3","9","1","37","0","1","0","1","0","0","0","0","0","0","1","0","0","2","4","9","6","0","1","1","1"
"新宿区","8","20","4","0","13","24","1","25","4","0","0","0","0","0","0","1","0","0","17","0","0","0","2","12","8","2","2","2","2"
"文京","1","7","0","0","4","8","7","38","19","3","0","0","0","0","0","0","0","0","1","0","0","0","2","7","4","1","1","1","1"
"台東","2","2","2","0","5","27","2","67","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","3","22","2","0","8","4","0","28","11","2","1","0","1","0","0","0","1","0","17","0","0","0","3","8","5","1","1","1","1"
"江東区","19","6","6","0","18","28","2","141","11","3","1","3","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","4","2","0","3","27","0","51","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","3","5","1","0","4","9","0","34","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","7","15","9","19","13","71","1","82","31","7","5","0","0","0","0","0","0","0","3","0","0","0","0","21","13","2","1","1","1"
"世田谷","17","20","2","3","8","25","4","98","11","1","5","1","0","0","0","0","0","2","6","0","0","3","2","25","16","2","2","2","2"
"渋谷区","4","7","1","0","0","9","1","19","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","7","4","1","1","1","1"
"中野区","17","8","1","0","17","19","3","88","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","9","7","0","0","11","32","0","63","20","2","0","0","2","1","0","1","0","0","18","0","0","1","3","17","11","1","2","2","2"
"池袋","10","4","3","1","3","8","0","58","5","1","0","0","0","0","0","0","0","0","6","1","0","0","0","8","5","1","1","1","1"
"北区","17","19","2","0","12","15","3","56","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","5","11","6","0","16","12","0","48","8","3","1","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","12","21","1","0","10","17","0","63","11","1","1","0","0","0","0","0","0","0","2","0","0","0","1","16","10","2","1","1","1"
"練馬区","12","15","0","2","22","24","4","150","19","2","0","0","1","0","0","3","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","17","30","9","8","22","49","0","112","2","6","4","0","0","0","0","4","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","14","10","0","0","8","31","5","63","6","2","4","0","0","0","0","0","0","0","5","0","0","1","5","13","8","1","1","1","1"
"江戸川","29","19","0","5","23","34","2","85","17","1","2","0","0","0","0","2","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","18","35","1","0","32","61","1","186","38","2","2","0","0","0","0","1","0","0","0","0","0","0","10","18","11","2","1","1","1"
"町田市","7","20","0","0","19","36","0","84","14","1","3","2","0","0","0","2","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","10","11","0","1","5","8","1","40","0","0","2","0","0","0","0","0","0","0","9","0","0","3","1","14","8","1","1","1","1"
"南多摩","5","27","3","0","10","11","2","76","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","42","22","3","0","22","20","2","78","27","3","1","0","0","0","0","1","0","0","4","0","0","0","2","21","14","2","1","1","1"
"多摩府中","32","37","3","2","48","61","1","238","34","9","0","1","3","0","0","1","1","0","7","0","0","2","8","33","21","3","3","3","3"
"多摩小平","45","22","3","4","54","51","7","171","39","5","4","0","1","1","0","1","0","0","7","1","0","1","6","23","15","2","2","2","2"
"島しょ","0","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","387","456","66","45","418","743","50","2311","363","62","40","8","9","2","0","19","2","2","110","2","0","13","53","419","264","39","25","25","25"
