"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","0","2"
"中央区","8","3","2","4","0","0","0","0","0","2","0"
"みなと","14","5","5","6","0","0","0","0","0","2","1"
"新宿区","27","9","8","22","1","1","42","6","4","5","2"
"文京","0","0","0","0","0","0","6","10","0","1","1"
"台東","32","23","1","8","23","0","0","0","0","4","0"
"墨田区","3","3","1","7","0","0","4","0","0","1","1"
"江東区","20","1","2","25","0","1","0","0","0","3","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","1","0","0","0","0","0","0","0","3","1"
"世田谷","0","0","0","0","0","0","11","2","0","0","2"
"渋谷区","12","2","0","1","0","0","23","9","0","3","2"
"中野区","3","4","0","0","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","28","6","9","7","1","2","23","0","0","3","1"
"北区","0","0","0","3","0","0","0","0","0","1","0"
"荒川区","2","1","0","0","0","0","0","0","0","1","0"
"板橋区","3","0","0","1","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","0","0","6","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","12","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","12","0","0","0","7","0","10","0","1","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","4","0","1","0","0","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","7","2","5","13","1","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","2","1","0","2","0","0","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","0","0","0","0","1"
"多摩東村山","0","0","0","0","0","0","1","3","0","0","1"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","181","61","34","105","33","4","133","30","5","41","25"
