"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","4","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","6","3","1","23","3","0","0","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","2","8","1","4","46","14","5","2","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","4","4","2","1","40","14","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","3","2","5","28","10","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","0","3","16","30","10","1","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","5","1","1","12","28","3","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","17","22","5","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","10","24","2","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","8","19","2","0","6","2","0","1","0","0","2","2","0","0","0","0","0","0","0","0"
"9歳","1","0","1","7","17","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","0","12","30","1","0","2","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","0","4","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","1","1","5","143","3","0","2","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","80","27","15","102","473","68","7","45","31","2","1","0","3","15","4","0","0","3","0","0","1","0","0"
