"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","3","1","7","0","0","0","0","0","2","2"
"中央区","11","0","1","2","0","0","0","0","0","3","0"
"みなと","15","37","5","5","1","3","4","15","0","2","1"
"新宿区","29","11","20","18","1","6","12","6","0","7","2"
"文京","2","0","0","6","0","0","2","1","1","1","1"
"台東","4","4","0","0","0","0","0","0","0","2","0"
"墨田区","3","1","1","2","0","1","0","1","0","2","1"
"江東区","11","6","3","3","0","1","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","5","2","0","1","0","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","0","0","0","2"
"渋谷区","9","8","6","1","3","0","3","0","0","4","1"
"中野区","6","0","1","0","0","0","0","0","0","2","1"
"杉並","4","1","0","0","1","0","29","1","1","2","1"
"池袋","25","9","10","13","0","0","9","8","0","3","1"
"北区","0","0","1","0","0","0","0","0","0","1","0"
"荒川区","1","1","0","1","0","0","0","0","0","1","0"
"板橋区","5","1","0","3","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","1","1","2","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","7","3","0","0","1"
"江戸川","14","0","2","1","2","0","0","0","0","2","0"
"八王子市","9","0","1","0","0","0","1","0","0","4","1"
"町田市","0","0","0","0","1","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","2","1","0","0","0","0","0","0","2","1"
"多摩府中","1","0","0","2","0","0","10","4","0","3","2"
"多摩小平","0","0","0","0","0","0","4","14","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","182","87","54","67","9","11","91","53","2","54","24"
