"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","17","0","0","4","1","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","55","2","0","50","1","172","1","16","1","25","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","111","19","3","80","4","510","0","34","2","92","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","61","20","14","49","3","319","0","5","0","51","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","14","13","14","50","5","143","1","0","0","30","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","3","11","21","33","4","105","1","0","0","25","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","4","13","28","4","66","3","0","0","16","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","4","7","19","4","31","1","0","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","4","10","18","1","14","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","11","21","0","15","0","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","9","12","1","4","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","1","2","12","31","1","8","0","0","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","9","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","9","27","0","17","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","20","262","82","125","431","29","1415","8","57","3","253","25","6","3","0","18","1","0","0","0","0","2","0","0","0","0","0","2","0"
