"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","6","2","8","0","0","9","9","0","",""
"区南部","0","1","0","1","0","0","4","0","0","",""
"区西南部","6","2","0","0","0","0","11","0","0","",""
"区西部","28","6","7","15","0","0","33","5","4","",""
"区西北部","20","8","12","9","0","0","8","5","0","",""
"区東北部","7","3","3","4","0","0","4","0","0","",""
"区東部","20","16","8","21","0","0","3","4","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","12","0","0","",""
"北多摩西部","3","0","1","17","0","0","0","0","0","",""
"北多摩南部","1","0","0","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","98","42","33","78","0","0","85","23","5","",""
