"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","36","7","0","2","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","4","3","0","2","2","2"
"中央区","38","5","0","2","3","18","0","7","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","112","14","0","21","17","9","0","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","3","9","6","0","1","1","1"
"新宿区","81","15","0","8","5","18","0","2","2","0","2","0","0","0","0","3","0","0","0","0","0","1","6","11","7","2","2","2","2"
"文京","137","10","0","6","2","3","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","7","4","1","1","1","1"
"台東","100","6","0","18","4","25","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","114","35","0","7","6","2","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","3","4","8","5","1","1","1","1"
"江東区","183","44","4","35","17","27","1","7","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","150","14","0","14","14","15","0","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","120","19","0","5","4","14","0","9","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","384","52","0","31","36","54","1","24","0","3","7","1","1","1","0","0","0","0","0","0","0","0","2","21","13","2","1","1","1"
"世田谷","462","49","1","45","33","29","1","27","0","3","1","1","3","0","0","6","0","2","1","0","0","6","3","24","15","2","2","2","2"
"渋谷区","44","8","0","2","2","9","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","3","7","4","1","1","1","1"
"中野区","226","28","0","11","31","30","4","24","0","2","4","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","213","27","0","20","17","25","0","16","0","3","1","0","0","0","0","0","0","0","0","0","0","1","4","17","11","1","2","2","2"
"池袋","99","26","0","13","2","5","0","8","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","251","37","0","19","20","18","1","22","0","7","1","0","0","2","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","179","7","1","5","11","6","1","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","310","40","0","9","13","33","1","8","0","1","0","0","1","0","0","1","0","0","0","0","0","2","3","16","10","2","1","1","1"
"練馬区","343","46","2","27","25","31","2","33","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","256","49","0","21","5","41","2","14","0","4","4","0","2","1","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","148","22","0","9","6","18","0","12","0","1","0","0","1","0","0","1","0","0","0","0","0","2","1","13","8","1","1","1","1"
"江戸川","304","37","0","57","47","36","1","22","1","1","4","0","0","0","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","478","62","2","15","26","75","0","34","0","1","1","3","2","0","0","2","0","0","0","0","0","0","2","18","11","2","1","1","1"
"町田市","165","38","0","8","25","35","0","10","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","66","40","0","3","3","9","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","14","8","1","1","1","1"
"南多摩","103","24","0","14","9","6","1","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","257","56","1","5","29","29","1","11","0","3","2","0","0","0","0","0","0","0","0","0","0","3","3","21","14","2","1","1","1"
"多摩府中","947","89","0","52","75","58","2","30","1","15","7","1","2","0","0","1","0","0","0","0","0","4","8","33","21","3","3","3","3"
"多摩小平","415","58","0","51","42","69","0","32","0","7","6","0","0","0","0","2","0","0","0","0","0","7","12","22","14","2","2","2","2"
"島しょ","12","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","6733","971","11","535","532","749","19","417","4","71","54","11","16","4","0","27","0","2","1","0","0","31","62","416","261","39","25","25","25"
