"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","3","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","0","0","0","1","0","0"
"20〜24歳","16","0","3","14","0","0","1","0","0"
"25〜29歳","22","9","8","12","0","0","2","0","0"
"30〜34歳","25","9","10","15","0","0","0","0","0"
"35〜39歳","23","6","6","19","0","0","0","0","0"
"40〜44歳","15","14","3","12","0","0","1","0","0"
"45〜49歳","15","11","9","7","0","0","2","0","0"
"50〜54歳","8","7","4","4","0","0","1","0","0"
"55〜59歳","3","4","1","2","0","0","3","0","0"
"60〜64歳","0","5","0","0","0","0","4","1","0"
"65〜69歳","2","2","0","1","0","0","4","1","0"
"70歳以上","0","3","1","0","0","0","18","2","0"
"合計","129","70","45","86","0","0","45","6","0"
