"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","35","28","11","16","0","1","9","5","0","",""
"区南部","6","0","0","2","0","0","1","0","0","",""
"区西南部","8","4","1","1","0","0","4","0","0","",""
"区西部","29","9","9","30","0","5","15","1","0","",""
"区西北部","15","6","8","8","0","0","4","2","0","",""
"区東北部","4","1","0","5","0","0","5","1","1","",""
"区東部","15","13","3","10","0","2","0","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","2","0","0","7","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","115","61","32","74","0","8","55","19","1","",""
