"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","5","0","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","5","0","0","61","3","0","0","17","0","0","1","3","0","0","0","0","0","0","0"
"1歳","28","16","0","4","182","18","4","0","26","0","0","3","2","1","0","0","0","0","0","0"
"2歳","23","8","0","7","118","17","0","1","1","0","0","2","0","0","0","0","0","0","1","0"
"3歳","32","4","0","4","94","10","2","1","0","0","0","6","0","0","0","0","0","0","0","0"
"4歳","51","1","1","11","86","5","0","1","0","0","0","6","0","0","0","0","0","0","2","0"
"5歳","46","0","0","6","80","8","1","4","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","61","0","0","11","69","4","0","2","0","0","0","7","0","0","0","0","0","0","0","0"
"7歳","47","0","0","5","69","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","51","0","0","10","47","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","34","0","0","4","55","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","142","0","0","6","87","3","0","0","0","0","0","7","0","0","0","0","0","0","2","0"
"15〜19歳","83","0","0","1","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","109","0","1","12","269","1","0","0","0","3","1","0","0","0","0","2","0","0","0","0"
"30〜39歳","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","938","39","2","81","1255","76","8","13","45","3","1","39","5","1","0","4","0","1","5","0"
