"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","4","0","0","14","7","0","0","7","0","1","0","0","0","0","0","0","0","0","0"
"1歳","11","4","1","0","23","13","1","0","4","0","0","0","0","0","0","0","0","0","1","0"
"2歳","6","1","0","2","15","22","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","12","0","0","2","9","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","8","0","1","0","15","8","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","17","0","0","2","13","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","8","0","0","0","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","0","2","14","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","0","1","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10〜14歳","14","0","0","2","18","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","58","1","1","5","69","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0"
"30〜39歳","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","250","12","3","17","215","75","1","10","11","0","1","3","1","0","0","1","0","0","2","0"
