"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","124","0","0","1","11","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","1","4","3","0","2","2","0"
"中央区","217","0","1","38","44","0","0","3","3","0","0","1","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","346","2","8","16","67","2","0","0","3","0","0","2","0","0","0","0","0","0","0","1","0","6","9","6","0","1","1","0"
"新宿区","283","5","1","9","53","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","2","2","2","0"
"文京","152","0","0","3","27","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","1","7","4","1","1","1","0"
"台東","166","3","1","10","54","1","0","2","5","0","0","2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","280","0","0","12","31","4","0","4","2","0","0","1","0","0","0","0","0","0","1","0","0","0","8","5","1","1","1","0"
"江東区","557","0","0","36","130","9","0","1","3","0","0","4","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","281","1","0","10","86","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","191","0","2","19","36","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","842","5","2","40","164","2","0","5","5","0","0","4","1","1","0","1","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","1115","4","3","57","126","9","0","4","5","0","0","1","0","0","0","0","0","0","0","0","0","13","25","16","2","2","2","0"
"渋谷区","159","1","0","4","30","1","0","3","1","0","0","0","0","0","0","2","0","0","2","0","0","7","7","4","1","1","1","0"
"中野区","368","1","0","23","68","2","0","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","529","0","0","19","76","8","1","3","4","0","0","2","1","0","0","0","0","0","0","0","0","0","16","10","1","2","2","0"
"池袋","207","2","1","2","12","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","9","7","4","1","1","1","0"
"北区","356","0","1","12","38","0","1","0","3","0","0","4","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","334","4","0","18","30","0","1","0","4","0","0","7","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","483","1","0","9","52","9","0","0","4","0","0","1","1","0","0","0","0","0","1","0","0","1","16","10","2","1","1","0"
"練馬区","793","5","0","43","92","7","0","1","9","0","0","7","1","0","0","4","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","807","1","0","32","117","11","1","1","3","0","0","16","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","564","0","0","43","74","2","1","3","3","0","1","1","0","0","0","0","0","0","3","0","0","6","13","8","1","1","1","0"
"江戸川","809","4","5","82","143","0","0","8","3","0","1","6","1","1","0","0","0","0","0","0","0","0","18","11","1","0","0","0"
"八王子市","1088","3","25","55","122","10","1","7","4","0","1","17","2","0","0","3","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","674","3","0","37","94","6","0","5","4","0","0","4","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","489","1","1","13","27","11","0","5","2","0","0","4","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","611","7","2","27","55","4","1","0","5","0","1","1","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","931","3","0","55","81","5","0","6","7","0","0","9","1","0","0","0","0","0","2","0","2","0","21","14","2","1","1","0"
"多摩府中","1383","8","5","47","172","8","0","9","10","0","0","29","0","0","0","1","0","1","1","0","1","12","33","21","3","3","3","0"
"多摩小平","1179","3","6","97","91","4","0","2","9","0","0","16","3","0","0","2","0","0","0","0","0","8","23","15","2","2","2","0"
"島しょ","47","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","16365","67","64","880","2203","123","7","76","115","0","4","147","14","2","0","21","0","1","14","1","3","64","415","261","38","25","25","0"
