"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","4","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","3","0","4","14","28","1","9","1","9","1","0","2","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","3","4","9","19","3","3","6","4","2","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","5","4","36","56","2","8","0","6","1","0","0","1","0","0","1","0","0","0","0","0","12","8","1","2","2","0"
"文京","0","0","4","9","22","0","1","0","3","1","3","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","7","6","21","21","6","14","6","5","2","5","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","2","3","7","17","1","13","4","2","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","5","1","3","27","116","2","7","4","7","3","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","4","9","12","71","0","0","2","5","2","0","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","2","3","18","40","2","15","13","7","17","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","2","3","17","47","115","5","0","15","12","2","1","0","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","2","5","5","78","86","4","2","20","9","16","4","2","0","0","1","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","1","2","27","1","0","10","1","0","0","0","0","0","5","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","2","4","34","24","1","5","6","11","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","0","0","10","16","39","9","3","3","5","0","0","1","0","0","3","0","0","0","0","0","0","16","10","1","2","2","0"
"池袋","3","2","2","2","15","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","0","7","18","36","1","2","10","4","0","0","0","0","0","0","0","0","0","0","0","0","10","7","1","0","0","0"
"荒川区","0","2","2","22","18","0","11","2","5","5","0","0","0","0","2","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","5","1","9","37","3","1","4","4","3","0","1","0","0","3","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","3","3","10","57","77","4","1","56","2","4","5","1","1","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","3","9","22","27","95","1","3","7","5","6","1","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","0","1","23","77","1","1","0","7","6","1","1","0","0","1","0","0","0","0","1","0","13","8","1","1","1","0"
"江戸川","0","5","9","37","99","3","1","1","1","26","2","1","0","0","2","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","10","7","39","122","3","5","18","10","3","3","0","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","0","1","30","79","3","2","8","9","2","5","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","6","12","57","1","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","4","0","7","22","34","1","0","4","9","7","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","4","3","4","32","88","6","2","17","7","8","1","1","0","0","0","0","0","1","0","0","0","21","14","2","1","1","0"
"多摩府中","1","4","27","91","144","7","2","50","19","11","3","2","1","0","1","0","0","1","1","0","0","33","21","3","3","3","0"
"多摩小平","4","5","15","75","127","9","3","31","9","9","0","1","2","0","0","1","0","0","0","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","35","82","198","830","1787","84","117","299","183","139","43","15","5","0","24","2","0","2","1","1","1","416","262","38","25","25","0"
