"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","5","1","0","6","2","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","7","5","4","2","2","16","0","0","0","4","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","2","0","1","0","2","0","0","0","4","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","3","0","5","25","1","28","0","2","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","2","7","2","18","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","3","2","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","5","5","6","14","1","34","0","2","0","14","1","5","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","2","3","11","2","60","0","3","0","17","1","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","0","7","0","27","0","0","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","1","0","20","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","2","1","2","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","1","0","1","0","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","0","1","1","23","1","3","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","2","2","1","0","8","0","2","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","1","1","4","16","0","36","0","1","0","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","0","8","1","18","1","2","0","3","1","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","0","7","7","6","15","3","34","1","2","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","4","5","7","16","1","66","0","1","0","15","0","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","0","1","12","25","14","4","17","0","6","0","15","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","3","0","36","0","0","0","2","3","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","0","1","5","9","3","27","1","2","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","2","4","8","2","29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","2","11","10","72","0","6","0","8","0","0","0","0","0","0","0","2","0","0","","","","","",""
"多摩小平","0","8","6","2","15","9","41","0","3","0","10","0","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","48","55","86","200","48","696","5","42","0","142","13","13","0","0","3","1","0","5","0","0","","","","","",""
