"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","41","0","0","14","0","1","1","3","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","84","5","2","74","2","39","1","27","21","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","147","16","20","127","4","91","8","72","39","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","1","55","9","24","87","2","62","24","15","35","2","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","6","18","6","23","80","4","42","33","5","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","13","3","34","91","6","31","37","1","5","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","1","1","6","47","67","4","22","47","3","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","10","1","1","49","43","8","11","27","0","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","1","0","32","43","9","8","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","1","0","21","42","8","3","14","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","2","14","29","3","3","10","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","7","0","1","36","84","2","4","4","0","4","5","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","0","0","4","22","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","1","35","99","2","4","2","0","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1"
"合計","79","362","50","341","902","54","321","219","126","163","28","25","2","0","9","0","3","6","0","0","1","1","1","1","1","1","0","1"
