"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","1","2","0","0","1","0","0"
"20〜24歳","49","5","10","19","0","0","1","0","0"
"25〜29歳","72","10","9","11","1","0","0","0","0"
"30〜34歳","27","4","6","6","1","0","0","0","0"
"35〜39歳","20","9","4","8","2","0","2","0","0"
"40〜44歳","21","6","5","7","0","0","1","1","0"
"45〜49歳","20","3","3","6","3","0","3","0","0"
"50〜54歳","4","1","5","3","0","0","4","0","0"
"55〜59歳","4","5","1","2","0","0","1","0","0"
"60〜64歳","1","0","2","1","0","0","5","2","0"
"65〜69歳","0","0","1","0","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","30","1","0"
"合計","228","43","47","65","7","0","57","4","0"
