"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","0","0","0","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","18","3","0","8","18","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","3","1","0","0","0"
"みなと","54","4","2","18","60","2","1","2","5","0","0","0","0","1","0","0","0","0","0","0","2","9","6","0","1","1","0"
"新宿区","39","7","5","20","37","3","0","0","2","0","0","0","0","0","0","3","0","0","3","0","1","12","8","1","2","2","0"
"文京","19","0","2","3","17","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","32","0","0","2","58","3","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","24","8","1","5","33","5","1","0","4","0","0","1","1","0","0","0","0","0","0","0","1","8","5","1","1","1","0"
"江東区","78","1","7","60","158","7","1","0","6","0","0","4","1","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","29","3","2","17","77","3","1","1","5","0","0","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","8","0","0","2","21","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","87","4","4","35","165","2","1","2","7","0","2","4","0","2","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","129","1","2","60","180","14","0","0","7","0","2","1","4","1","0","1","1","2","1","0","2","25","16","2","2","2","0"
"渋谷区","17","1","0","2","18","2","0","0","1","0","0","0","0","0","0","3","0","0","0","0","3","7","4","1","1","1","0"
"中野区","36","3","0","3","63","13","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","98","0","0","11","70","2","0","1","1","0","0","1","0","0","0","2","0","0","0","0","0","16","10","1","1","1","0"
"池袋","33","0","1","2","50","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","3","8","5","1","1","1","0"
"北区","44","1","0","5","92","2","0","0","7","0","0","4","1","1","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","53","5","3","13","57","5","1","2","1","1","0","0","1","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","72","1","0","6","52","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","91","0","0","15","128","9","3","0","11","0","0","1","1","1","0","0","0","0","0","0","0","20","13","1","0","0","0"
"足立","74","0","4","25","140","3","0","0","12","0","0","1","0","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","73","0","2","12","100","4","2","0","4","0","0","3","1","0","0","0","0","0","3","2","1","13","8","1","1","1","0"
"江戸川","76","2","5","41","187","9","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","99","0","3","54","176","18","5","1","4","0","0","2","4","0","0","0","0","0","0","1","3","18","11","2","1","1","0"
"町田市","113","1","2","62","70","5","2","0","5","0","1","1","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","70","1","3","5","48","3","0","0","2","0","1","2","0","0","0","0","1","0","0","0","1","14","8","1","1","1","0"
"南多摩","78","5","2","20","94","5","0","5","5","0","0","3","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","102","5","1","28","126","11","0","0","5","0","0","5","1","0","0","0","0","0","0","0","0","20","14","2","1","1","0"
"多摩府中","124","8","3","57","233","17","3","1","11","1","1","5","1","0","0","1","0","0","3","0","1","32","21","3","3","3","0"
"多摩小平","128","3","13","43","144","13","3","0","11","0","0","1","1","0","0","1","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1913","67","67","634","2681","168","24","21","128","2","8","46","21","8","1","15","2","2","10","3","18","416","264","37","25","25","0"
