"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","2","2","0"
"中央区","13","1","0","6","10","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","4","4","6","11","31","2","0","3","6","0","0","1","0","0","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","3","1","0","13","34","4","2","1","4","0","0","0","0","0","0","0","0","1","0","0","0","1","12","8","2","2","2","0"
"文京","0","0","0","5","23","5","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","3","0","1","16","33","0","2","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0"
"墨田区","8","0","1","32","25","1","0","4","5","0","0","6","1","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","16","1","1","32","94","5","0","7","15","0","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","0","1","19","61","5","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","0","0","14","33","1","1","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","30","1","7","52","147","5","1","30","14","0","0","0","2","0","0","2","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","22","0","4","29","116","6","8","4","7","0","0","2","1","1","0","0","0","0","0","0","1","0","25","16","2","2","2","0"
"渋谷区","10","0","0","2","12","3","0","3","0","0","0","0","1","0","0","0","0","0","0","0","2","0","7","4","1","1","1","0"
"中野区","9","0","0","12","34","3","0","8","4","0","1","0","1","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","12","0","2","15","55","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","15","11","1","2","2","0"
"池袋","9","3","0","6","17","0","0","3","2","0","0","2","0","0","0","2","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","11","9","0","3","40","1","0","9","3","0","0","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","7","1","2","12","42","3","1","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","11","2","0","3","43","1","0","14","1","0","0","6","1","1","0","2","0","0","0","0","1","0","16","10","2","1","1","0"
"練馬区","27","1","2","25","59","14","0","13","12","0","0","4","0","1","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","36","0","1","34","91","8","2","17","0","0","0","1","1","0","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","12","1","0","11","40","6","1","4","1","0","0","0","0","0","0","2","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","23","1","2","20","80","2","1","5","5","1","0","5","2","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","13","1","4","50","135","16","3","17","10","0","0","8","2","0","0","0","0","0","0","0","0","1","18","11","2","1","1","0"
"町田市","3","0","1","54","75","3","1","8","6","0","0","1","1","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","27","0","2","8","44","2","0","6","3","0","0","4","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","9","0","0","23","58","2","0","12","7","0","0","2","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","24","0","0","42","84","2","0","8","7","0","0","4","0","0","0","0","0","0","0","0","1","0","21","14","2","1","1","0"
"多摩府中","25","1","4","45","154","9","10","21","22","0","0","4","0","1","0","0","0","0","1","0","0","0","32","20","3","3","3","0"
"多摩小平","29","3","5","48","102","19","2","12","12","1","0","4","4","0","0","1","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","417","31","46","642","1780","129","35","239","167","2","1","61","18","5","0","14","0","1","2","0","5","6","411","263","39","25","25","0"
