"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","13","0","1","9","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","","","","","",""
"中央区","22","6","0","7","5","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","58","16","0","2","18","30","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","6","","","","","",""
"新宿区","62","23","0","3","14","29","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","2","","","","","",""
"文京","63","13","0","6","18","25","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","1","4","","","","","",""
"台東","73","6","0","11","11","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","57","25","0","7","13","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"江東区","126","19","0","3","14","51","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","86","13","0","8","14","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","41","10","0","7","10","36","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","173","31","0","21","39","88","2","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","193","34","2","8","37","90","2","3","3","1","1","0","0","0","0","2","0","0","0","0","0","4","6","","","","","",""
"渋谷区","41","10","0","1","0","20","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"中野区","121","23","0","5","21","26","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"杉並","118","35","0","2","18","59","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"池袋","54","25","0","3","5","9","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","63","17","1","21","23","40","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","78","8","0","25","22","51","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","101","32","0","7","14","57","1","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","","","","","",""
"練馬区","158","27","0","8","31","67","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","137","30","0","27","24","60","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","108","26","0","7","20","52","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","",""
"江戸川","171","30","0","27","42","83","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","247","29","0","26","58","76","1","8","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","","","","","",""
"町田市","136","10","0","1","11","34","1","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","130","22","0","5","4","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"南多摩","126","23","0","7","12","18","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","205","27","0","11","39","33","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","","","","","",""
"多摩府中","394","51","1","27","82","110","3","2","2","3","0","0","1","0","0","0","0","0","1","0","0","2","5","","","","","",""
"多摩小平","262","31","0","54","80","99","2","5","0","3","0","0","0","0","0","1","0","0","0","0","0","5","4","","","","","",""
"島しょ","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3631","667","4","348","709","1350","23","36","7","26","3","1","3","0","0","21","0","0","2","0","0","25","59","","","","","",""
