"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","4","3","0","0","14","5","0","0","3","0","0","0","1","0","0","1","0","0","0","0"
"〜1歳","20","6","2","1","110","15","0","1","34","0","0","1","0","0","0","0","0","0","0","0"
"1歳","74","4","9","5","260","25","6","2","29","0","1","2","0","0","0","0","0","0","0","0"
"2歳","69","1","5","12","203","23","0","2","6","0","0","2","2","0","0","0","0","0","1","0"
"3歳","84","0","9","40","150","30","2","4","1","0","0","11","3","0","0","1","0","0","0","0"
"4歳","118","0","1","49","179","26","3","6","2","0","1","2","0","0","0","0","0","0","0","0"
"5歳","132","0","4","61","142","21","0","4","0","0","0","10","0","0","0","0","0","0","1","0"
"6歳","123","0","0","39","123","17","2","0","0","0","0","1","2","0","0","0","0","0","0","0"
"7歳","107","0","1","52","121","8","0","1","1","0","0","1","0","0","0","0","0","0","0","0"
"8歳","78","0","3","27","99","5","1","0","1","0","0","5","0","0","0","0","0","0","0","0"
"9歳","53","0","2","27","89","0","0","0","0","1","0","5","1","0","0","0","0","0","1","0"
"10〜14歳","176","0","0","35","184","3","1","0","0","0","0","4","0","0","1","0","0","0","2","0"
"15〜19歳","61","0","0","1","36","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"20〜29歳","111","0","1","22","289","4","0","0","0","1","0","0","1","0","0","4","0","0","0","0"
"30〜39歳","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1516","14","37","371","1999","183","15","20","77","2","2","44","10","0","1","20","0","0","5","0"
