"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","454","2","4","22","80","4","0","0","6","0","0","3","2","0","0","1","0","0","0","0","0","7","","","","","",""
"区南部","320","3","4","20","69","2","3","2","2","0","0","2","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区西南部","434","1","5","31","77","3","1","6","6","0","0","2","0","0","0","1","0","0","1","0","0","3","","","","","",""
"区西部","500","3","3","16","90","1","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","649","0","0","36","81","8","1","0","4","0","0","3","3","0","0","3","0","0","0","0","1","1","","","","","",""
"区東北部","664","2","1","32","83","3","0","3","8","0","0","2","1","1","0","0","0","0","0","0","0","5","","","","","",""
"区東部","556","0","1","29","105","1","2","2","3","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","235","0","0","3","37","3","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","842","2","1","34","156","6","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","9","","","","","",""
"北多摩西部","291","1","0","19","48","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","543","1","0","13","68","1","0","5","2","0","0","6","1","1","0","0","0","0","1","0","1","4","","","","","",""
"北多摩北部","448","1","6","29","61","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","53","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","5989","16","25","284","955","34","8","18","51","0","0","35","8","2","0","11","0","0","3","0","2","34","","","","","",""
