"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","11","4","0","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","46","7","1","0","49","8","0","1","34","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","260","7","4","8","115","23","0","3","24","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","358","5","3","11","102","19","0","1","4","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","455","0","4","16","57","26","0","2","3","0","0","7","0","0","0","2","0","0","1","0","2","0","0","0","0","0","2","0"
"4歳","672","1","1","27","90","30","0","2","1","0","0","7","1","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"5歳","731","0","0","28","55","19","1","6","1","0","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0"
"6歳","713","0","3","28","46","12","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","659","0","0","31","49","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","530","1","0","29","42","1","0","4","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"9歳","438","0","0","13","37","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","1315","0","0","20","97","4","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","291","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"20〜29歳","336","0","1","19","180","1","0","0","0","2","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","1","0","0","0","0","0","1","0"
"40〜49歳","527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"60〜69歳","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","3","1","0","1","1","0","2","1"
"80歳以上","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","3","0"
"合計","8540","25","17","231","950","149","1","22","68","2","1","31","6","1","0","13","0","0","9","0","27","2","0","1","1","0","25","1"
