"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","3","0"
"1〜4歳","0","0","0","0","0","0","3","17","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","1","0","0","1","0","0","0","0","0"
"20〜24歳","15","3","5","12","0","0","0","1","0"
"25〜29歳","22","9","10","26","0","0","2","0","0"
"30〜34歳","21","7","13","15","0","3","1","1","0"
"35〜39歳","14","8","7","5","0","0","3","0","0"
"40〜44歳","11","8","7","9","0","1","3","0","0"
"45〜49歳","8","6","3","5","0","0","0","1","0"
"50〜54歳","5","6","3","2","0","0","0","0","0"
"55〜59歳","1","4","1","3","0","2","4","0","0"
"60〜64歳","2","3","0","1","0","0","8","0","0"
"65〜69歳","0","2","0","0","0","0","4","0","0"
"70歳以上","0","0","0","0","0","0","38","3","1"
"合計","100","56","49","79","0","6","72","29","1"
