"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","1","3","3","0","0","3","0","0","2","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","3","3","5","6","0","2","0","1","1","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","2","4","3","46","11","7","3","3","1","7","5","1","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","2","9","29","6","7","2","0","1","8","0","1","0","0","1","0","0","2","0","9","6","2","2","2","0"
"文京","0","0","0","7","9","8","0","1","0","0","0","5","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","0","2","21","2","1","1","1","0","10","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","0","4","10","0","3","2","2","0","1","4","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","1","4","59","16","8","1","1","0","4","0","2","0","0","2","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","0","21","52","4","1","1","6","0","8","4","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","7","13","4","0","0","4","0","1","2","0","0","0","2","0","0","0","0","6","3","1","0","0","0"
"大田区","0","0","15","22","87","9","16","1","4","4","21","1","3","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","1","0","3","24","65","26","3","4","8","0","6","12","4","0","1","0","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","0","4","6","47","3","5","2","4","2","1","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","0","1","2","15","38","12","15","2","2","0","2","1","2","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","1","0","0","11","51","12","4","7","1","0","0","3","0","0","0","1","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","1","9","3","3","0","0","1","4","1","0","0","0","0","0","0","0","0","8","5","0","1","1","0"
"北区","0","0","0","9","14","7","0","6","5","0","1","3","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","0","0","1","1","23","2","0","1","2","2","11","0","0","0","0","1","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","1","4","21","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","1","16","16","7","3","1","7","7","2","5","1","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","2","23","41","3","2","19","1","0","3","6","0","0","2","2","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","13","24","20","4","8","3","0","8","7","1","0","0","1","0","0","5","0","9","4","1","1","1","0"
"江戸川","0","1","7","15","46","17","6","3","6","11","12","3","1","0","1","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","6","40","88","19","4","13","1","2","3","10","5","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","4","0","0","28","89","36","7","5","6","0","11","8","6","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","3","4","26","5","1","2","0","1","0","4","0","0","0","0","0","1","0","0","9","5","1","1","1","0"
"南多摩","1","0","0","19","43","8","0","0","3","0","4","17","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","0","0","11","22","8","4","4","2","0","2","1","0","1","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","0","0","2","20","40","22","4","7","5","0","8","15","0","0","0","0","0","0","2","0","18","10","3","3","3","0"
"多摩小平","5","0","5","7","42","15","7","2","9","2","19","14","0","1","0","2","0","1","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","1","0","2","1","0","0","0","0","8","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","13","5","59","351","1077","302","122","98","91","36","158","144","29","2","4","13","0","2","9","0","285","149","38","24","25","0"
