"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","8","0","0","8","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","13","15","0","1","61","4","0","1","12","1","0","0","1","0","0","0","0","0","0","0"
"1歳","26","27","2","5","188","8","5","1","18","0","1","0","1","0","0","0","0","0","0","0"
"2歳","23","8","3","8","120","11","0","0","4","0","0","2","0","1","0","0","0","0","1","0"
"3歳","29","8","1","12","106","14","1","1","0","0","0","5","0","0","0","0","0","0","0","0"
"4歳","40","0","0","17","100","13","1","5","0","0","0","9","0","0","0","0","0","0","1","0"
"5歳","59","2","0","18","97","6","0","2","0","0","0","7","1","0","0","0","0","0","0","0"
"6歳","64","1","0","18","72","5","0","4","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","38","0","1","13","90","3","0","1","0","0","0","4","1","0","0","0","0","0","0","0"
"8歳","33","0","0","19","59","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","39","1","0","7","53","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","106","0","0","14","146","3","0","2","0","0","0","4","0","0","0","0","0","0","2","0"
"15〜19歳","43","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","76","0","0","3","160","1","0","0","0","0","1","0","0","0","0","3","0","0","0","0"
"30〜39歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","711","70","7","135","1290","71","8","20","35","2","2","40","4","1","0","8","0","0","4","1"
