"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","2","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","","","","","",""
"中央区","0","0","1","0","4","1","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","2","1","1","25","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","4","0","6","22","6","0","0","0","0","0","7","0","1","0","1","0","0","12","0","0","","","","","",""
"文京","0","0","0","2","11","0","1","0","3","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","0","0","0","6","11","2","2","0","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","3","1","7","19","5","2","1","1","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","5","2","11","46","19","5","0","3","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"品川区","0","0","1","8","27","8","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","12","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","6","17","91","8","1","2","6","0","1","5","1","1","0","0","0","0","5","0","0","","","","","",""
"世田谷","2","2","5","36","63","5","5","1","6","0","0","5","2","0","0","1","0","1","0","0","0","","","","","",""
"渋谷区","0","0","0","1","11","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中野区","0","1","0","3","41","2","4","0","1","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","1","0","8","61","2","0","0","5","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","10","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北区","0","1","0","7","19","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","1","1","5","21","3","8","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","22","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","3","59","23","1","0","2","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","4","0","12","68","16","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","1","1","3","36","12","0","1","2","0","0","0","0","0","0","0","0","0","5","0","0","","","","","",""
"江戸川","4","4","3","24","44","9","3","0","4","0","1","5","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","0","5","0","20","51","13","1","7","4","0","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","1","0","35","55","10","9","4","1","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","8","16","6","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","1","5","39","8","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","4","0","10","59","21","3","0","2","1","0","3","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","5","6","23","32","33","2","11","7","0","0","1","0","0","0","0","1","1","3","0","0","","","","","",""
"多摩小平","1","8","3","30","65","15","6","3","7","0","0","3","0","2","0","1","0","1","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"合計","13","60","32","293","1042","235","73","33","74","3","9","54","7","4","0","13","1","4","35","0","0","","","","","",""
