"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","5","0","0","5","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","11","9","1","4","55","1","0","0","25","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","42","10","4","15","183","13","4","0","27","0","0","0","3","0","0","1","0","0","2","0","1","0","0","0","0","0","1","0"
"2歳","46","7","3","13","140","15","3","1","3","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","54","0","3","28","103","11","7","3","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","57","2","7","56","171","14","1","2","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","64","0","5","49","112","9","0","3","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6歳","49","0","2","52","98","9","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","57","0","2","43","80","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","48","0","3","26","78","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","37","0","0","23","44","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","148","0","4","33","142","2","0","2","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"15〜19歳","52","0","0","0","35","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","68","1","0","9","144","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"50〜59歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","1","0"
"70〜79歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","1","0","4","1"
"合計","982","34","34","351","1390","83","16","11","61","2","3","25","9","4","0","7","1","1","4","2","12","0","0","1","1","0","11","1"
