"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","4","3","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","2","0","0","0","0","0","1","0","0"
"20〜24歳","20","6","8","12","0","0","0","1","0"
"25〜29歳","23","6","11","16","0","0","0","0","0"
"30〜34歳","28","6","11","6","0","0","1","0","0"
"35〜39歳","19","8","11","12","0","0","0","0","0"
"40〜44歳","8","7","11","3","0","0","1","0","0"
"45〜49歳","10","8","7","6","0","0","1","0","0"
"50〜54歳","6","2","7","4","0","0","1","0","0"
"55〜59歳","1","2","2","0","0","0","3","0","0"
"60〜64歳","1","1","2","0","0","0","1","2","0"
"65〜69歳","1","4","1","0","0","0","4","1","0"
"70歳以上","0","1","1","0","0","0","15","3","0"
"合計","119","51","72","59","0","0","38","12","0"
